Song_ID,Song_Name,Artist,Genre,Sub_Genre,Tempo_BPM,Energy_Score,Danceability_Score,Valence_Score,Acousticness_Score,Instrumentalness_Score,Popularity_Score,Loudness_dB,Speechiness_Score,Liveness_Score,Duration_MS,Release_Year,Language,Sentiment_Label,Mood,Era
S045503,Song_45503,Katy Perry,Jazz,Cool Jazz,145,45,54,73,29,27,59,-37,80,76,157760,1985,French,Romantic,Passionate,80s
S045504,Song_45504,H.E.R.,Afro,Afrobeats,157,73,57,28,15,20,40,-58,50,52,395280,1997,Korean,Neutral,Peaceful,90s
S045505,Song_45505,Yiruma,Metal,Progressive Metal,143,93,34,30,3,15,71,-13,26,21,357974,1977,Portuguese,Energetic,Powerful,70s
S045506,Song_45506,Nicki Minaj,Rock,Progressive Rock,82,64,71,88,60,5,26,-53,38,41,159778,2001,Italian,Neutral,Peaceful,2000s
S045507,Song_45507,Max Richter,Country,Country Pop,142,81,84,31,62,43,97,-47,38,61,108728,2018,Italian,Energetic,Powerful,2010s
S045508,Song_45508,John Coltrane,R&B,Contemporary R&B,104,75,47,89,50,23,44,-6,92,38,342619,1987,French,Happy,Joyful,80s
S045509,Song_45509,Shakira,Classical,Film Score,114,51,32,66,93,76,29,-31,82,82,202395,1950,Italian,Neutral,Peaceful,50s-Early
S045510,Song_45510,Linkin Park,Afro,Dancehall,96,65,48,19,63,27,53,-9,18,78,165096,2005,German,Neutral,Peaceful,2000s
S045511,Song_45511,Slipknot,Afro,Dancehall,125,49,49,10,28,31,51,-24,59,40,115457,2021,German,Neutral,Peaceful,2020s
S045512,Song_45512,Duke Ellington,Pop,J-Pop,104,42,51,1,58,20,100,-19,54,15,372990,1976,English,Sad,Melancholic,70s
S045513,Song_45513,Nirvana,Country,Folk,142,59,76,69,57,38,78,-15,20,16,357425,1970,French,Neutral,Peaceful,70s
S045514,Song_45514,Arctic Monkeys,Country,Folk,87,45,74,48,52,25,41,-30,70,66,200102,1995,Portuguese,Neutral,Peaceful,90s
S045515,Song_45515,Katy Perry,Pop,Dance-pop,95,51,42,93,62,45,73,-43,100,23,217074,2003,English,Neutral,Peaceful,2000s
S045516,Song_45516,J Balvin,Hip-Hop,Trap,85,45,48,61,52,32,87,-7,43,45,263452,1981,English,Romantic,Passionate,80s
S045517,Song_45517,Radiohead,Latin,Reggaeton,101,43,44,26,57,25,24,-38,2,25,203601,1983,Japanese,Sad,Melancholic,80s
S045518,Song_45518,Tyler The Creator,Metal,Heavy Metal,155,81,20,45,0,42,94,-57,19,79,129760,1997,Spanish,Energetic,Powerful,90s
S045519,Song_45519,Burna Boy,Latin,Bachata,120,49,71,34,35,27,22,-58,50,88,223058,2015,Spanish,Neutral,Peaceful,2010s
S045520,Song_45520,Lil Baby,R&B,Funk,101,50,65,79,61,31,94,-25,65,20,214402,2001,Japanese,Neutral,Peaceful,2000s
S045521,Song_45521,Davido,Metal,Progressive Metal,184,92,48,87,10,39,60,-45,20,36,232454,2000,Spanish,Euphoric,Ecstatic,2000s
S045522,Song_45522,Jay-Z,Latin,Salsa,151,85,73,29,66,30,49,-42,25,67,136902,2008,Spanish,Energetic,Powerful,2000s
S045523,Song_45523,Future,Electronic,Techno,122,70,71,50,22,75,92,-15,85,94,394684,2015,Arabic,Neutral,Peaceful,2010s
S045524,Song_45524,Metallica,Latin,Salsa,129,46,41,52,59,26,72,-54,5,32,220442,1982,Portuguese,Neutral,Peaceful,80s
S045525,Song_45525,Skrillex,Latin,Latin Trap,121,51,45,87,53,8,76,-45,71,73,356570,1973,Italian,Neutral,Peaceful,70s
S045526,Song_45526,Avenged Sevenfold,Country,Bluegrass,136,49,65,66,49,14,57,-22,39,95,357404,1998,Japanese,Romantic,Passionate,90s
S045527,Song_45527,Ennio Morricone,Latin,Latin Trap,78,89,56,30,39,26,20,-56,67,60,360265,1979,German,Energetic,Powerful,70s
S045528,Song_45528,Taylor Swift,Metal,Progressive Metal,121,86,27,68,18,5,64,-59,34,42,336954,1986,Arabic,Happy,Joyful,80s
S045529,Song_45529,Mumford & Sons,Pop,Dance-pop,78,79,77,46,24,34,67,-29,90,46,206621,2019,Italian,Neutral,Peaceful,2010s
S045530,Song_45530,Kanye West,R&B,Contemporary R&B,115,47,50,68,27,29,28,-46,84,42,190542,2001,Arabic,Romantic,Passionate,2000s
S045531,Song_45531,Nirvana,R&B,Contemporary R&B,121,53,46,27,49,42,22,-26,54,32,288919,1974,Hindi,Neutral,Peaceful,70s
S045532,Song_45532,Chris Stapleton,Jazz,Avant-Garde Jazz,111,62,62,99,50,46,78,-21,82,42,374687,1971,Italian,Neutral,Peaceful,70s
S045533,Song_45533,Skrillex,R&B,Alternative R&B,111,73,68,13,27,15,40,-12,68,100,177966,2015,Italian,Angry,Aggressive,2010s
S045534,Song_45534,Marshmello,Latin,Salsa,84,56,83,11,29,39,43,-22,97,30,264173,1992,Spanish,Neutral,Peaceful,90s
S045535,Song_45535,Yiruma,Pop,J-Pop,96,77,48,63,54,16,52,-41,23,50,312376,1967,Spanish,Neutral,Peaceful,60s
S045536,Song_45536,Kygo,Country,Outlaw Country,118,84,42,72,62,34,46,-44,100,56,372522,1963,Spanish,Happy,Joyful,60s
S045537,Song_45537,Lucky Daye,Classical,Minimalist,81,25,33,42,82,79,68,-11,77,43,255807,1979,Italian,Relaxed,Calm,70s
S045538,Song_45538,Future,Hip-Hop,Mumble Rap,123,58,76,40,47,15,29,-21,63,49,347483,1965,German,Neutral,Peaceful,60s
S045539,Song_45539,Chris Stapleton,Pop,Electropop,148,72,77,93,66,35,56,-24,29,0,176074,1950,Italian,Happy,Joyful,50s-Early
S045540,Song_45540,Mozart,Jazz,Fusion,112,47,60,74,11,25,42,-11,17,76,178275,1979,Portuguese,Romantic,Passionate,70s
S045541,Song_45541,David Guetta,Metal,Death Metal,152,94,52,12,16,28,57,-35,22,9,390964,1962,Italian,Angry,Aggressive,60s
S045542,Song_45542,Cardi B,Classical,Contemporary,105,45,18,12,86,95,84,-9,85,73,137348,2011,French,Neutral,Peaceful,2010s
S045543,Song_45543,Eminem,R&B,Contemporary R&B,125,70,43,51,34,37,72,-22,54,67,180654,1951,Arabic,Neutral,Peaceful,50s-Early
S045544,Song_45544,Slipknot,Jazz,Fusion,157,71,61,64,13,27,57,-20,90,88,115132,1994,German,Neutral,Peaceful,90s
S045545,Song_45545,Cardi B,Classical,Baroque,66,43,31,88,96,75,27,-14,34,24,365307,1958,Portuguese,Romantic,Passionate,50s-Early
S045546,Song_45546,Swedish House Mafia,Country,Bluegrass,123,57,84,82,50,26,71,-48,23,37,400763,2003,Italian,Neutral,Peaceful,2000s
S045547,Song_45547,Avicii,Pop,J-Pop,109,45,45,99,23,16,35,-60,8,9,289864,2009,English,Romantic,Passionate,2000s
S045548,Song_45548,Cardi B,Pop,Synthpop,118,85,83,71,36,25,100,-47,98,70,214775,1963,Japanese,Happy,Joyful,60s
S045549,Song_45549,Pantera,Pop,Electropop,99,51,42,69,57,32,54,-13,1,97,347955,2009,Spanish,Neutral,Peaceful,2000s
S045550,Song_45550,Justice,Latin,Bachata,127,79,45,20,60,37,39,-28,82,22,103805,1989,Portuguese,Angry,Aggressive,80s
S045551,Song_45551,Slipknot,Hip-Hop,Drill,109,80,58,54,64,30,84,-21,44,44,219076,1986,Japanese,Neutral,Peaceful,80s
S045552,Song_45552,Foo Fighters,Afro,Highlife,97,68,68,41,54,10,95,-25,27,76,131655,1986,English,Neutral,Peaceful,80s
S045553,Song_45553,Red Hot Chili Peppers,Rock,Punk Rock,139,65,65,56,29,29,52,-18,79,30,335960,2016,Spanish,Neutral,Peaceful,2010s
S045554,Song_45554,Ozuna,Pop,K-Pop,85,49,71,45,41,36,68,-44,53,32,197340,1954,Portuguese,Neutral,Peaceful,50s-Early
S045555,Song_45555,Doja Cat,Rock,Indie Rock,130,79,80,98,63,49,88,-27,19,63,165356,1993,Korean,Euphoric,Ecstatic,90s
S045556,Song_45556,Ella Fitzgerald,Rock,Progressive Rock,127,85,76,33,67,41,40,-31,38,34,352389,2002,Arabic,Energetic,Powerful,2000s
S045557,Song_45557,Shatta Wale,Metal,Metalcore,125,93,39,16,14,43,66,-18,52,73,326606,2012,French,Angry,Aggressive,2010s
S045558,Song_45558,Justin Bieber,Electronic,Techno,135,92,66,42,30,52,71,-50,36,58,250624,2023,Portuguese,Energetic,Powerful,2020s
S045559,Song_45559,Maluma,Latin,Latin Trap,112,48,66,82,21,29,63,-28,37,20,149578,1956,Hindi,Romantic,Passionate,50s-Early
S045560,Song_45560,J. Cole,Latin,Latin Trap,132,77,40,80,45,9,69,-24,7,58,216553,2013,Arabic,Euphoric,Ecstatic,2010s
S045561,Song_45561,The Rolling Stones,Afro,Highlife,122,41,44,96,54,36,84,-18,69,59,157355,1954,German,Romantic,Passionate,50s-Early
S045562,Song_45562,Ella Fitzgerald,Afro,Afrobeats,117,51,48,68,21,16,92,-6,24,93,206302,2020,German,Neutral,Peaceful,2020s
S045563,Song_45563,Brent Faiyaz,Country,Country Pop,92,80,49,45,34,10,34,-46,29,34,257893,2012,German,Neutral,Peaceful,2010s
S045564,Song_45564,Lady Gaga,Country,Americana,108,87,71,40,29,36,22,-40,63,73,359805,1998,Korean,Energetic,Powerful,90s
S045565,Song_45565,John Coltrane,Metal,Death Metal,163,94,46,79,11,15,47,-50,81,90,302239,1992,Korean,Euphoric,Ecstatic,90s
S045566,Song_45566,Beethoven,Country,Bluegrass,76,74,51,7,69,34,70,-44,63,89,277892,1986,German,Angry,Aggressive,80s
S045567,Song_45567,Future,Afro,Afrohouse,77,73,71,39,14,34,99,-21,49,62,246592,1982,Arabic,Neutral,Peaceful,80s
S045568,Song_45568,Aphex Twin,Metal,Heavy Metal,164,95,43,94,15,38,95,-46,67,85,255407,1970,Korean,Euphoric,Ecstatic,70s
S045569,Song_45569,Burna Boy,R&B,Neo Soul,120,48,55,13,30,13,77,-27,5,61,165878,1985,Hindi,Neutral,Peaceful,80s
S045570,Song_45570,Aphex Twin,Jazz,Cool Jazz,112,51,48,43,52,9,89,-52,48,22,205885,1968,Japanese,Neutral,Peaceful,60s
S045571,Song_45571,Nicki Minaj,Country,Country Pop,103,46,40,63,20,41,94,-7,81,38,402414,2000,Italian,Romantic,Passionate,2000s
S045572,Song_45572,Kygo,Pop,K-Pop,116,56,63,25,54,21,44,-30,32,94,310013,2021,Japanese,Neutral,Peaceful,2020s
S045573,Song_45573,Frank Ocean,Jazz,Bebop,79,73,74,4,56,21,33,-49,81,49,250086,1981,Japanese,Angry,Aggressive,80s
S045574,Song_45574,Cardi B,Country,Americana,146,85,61,74,11,13,24,-47,79,24,251442,1983,Spanish,Happy,Joyful,80s
S045575,Song_45575,The Chemical Brothers,Rock,Punk Rock,147,63,42,56,25,31,89,-38,91,94,323480,1994,Hindi,Neutral,Peaceful,90s
S045576,Song_45576,Justice,Hip-Hop,Conscious Hip-Hop,80,73,69,12,38,9,77,-29,30,63,272662,1972,Korean,Angry,Aggressive,70s
S045577,Song_45577,Eminem,Classical,Baroque,70,44,12,89,88,97,94,-39,43,92,339239,2016,Italian,Romantic,Passionate,2010s
S045578,Song_45578,Imagine Dragons,Metal,Death Metal,149,86,55,41,27,19,74,-14,46,27,270662,2001,Japanese,Energetic,Powerful,2000s
S045579,Song_45579,EXO,Classical,Minimalist,56,55,37,3,90,61,75,-53,45,30,199551,2007,Italian,Neutral,Peaceful,2000s
S045580,Song_45580,Hans Zimmer,Metal,Progressive Metal,128,82,29,28,23,9,50,-36,9,23,122881,2019,Korean,Energetic,Powerful,2010s
S045581,Song_45581,Billie Eilish,Latin,Latin Trap,77,57,64,22,57,31,93,-47,84,78,325083,1996,Italian,Neutral,Peaceful,90s
S045582,Song_45582,ODESZA,Country,Bluegrass,134,44,78,64,57,15,93,-53,92,76,275840,1958,Hindi,Romantic,Passionate,50s-Early
S045583,Song_45583,Skrillex,Classical,Contemporary,83,59,33,42,72,71,46,-32,89,92,331588,1968,Italian,Neutral,Peaceful,60s
S045584,Song_45584,Jhené Aiko,Metal,Progressive Metal,122,81,44,78,9,48,27,-36,93,35,283536,1976,Arabic,Euphoric,Ecstatic,70s
S045585,Song_45585,Daft Punk,R&B,Alternative R&B,137,53,44,55,55,18,99,-11,58,57,258338,1953,French,Neutral,Peaceful,50s-Early
S045586,Song_45586,Daniel Caesar,Pop,Electropop,144,54,53,49,34,32,48,-48,71,47,278768,1975,Spanish,Neutral,Peaceful,70s
S045587,Song_45587,Future,Pop,Indie Pop,98,52,69,94,24,41,30,-50,73,91,219479,1999,Spanish,Neutral,Peaceful,90s
S045588,Song_45588,DaBaby,Hip-Hop,Conscious Hip-Hop,93,79,46,3,23,11,78,-7,90,45,255767,1972,Spanish,Angry,Aggressive,70s
S045589,Song_45589,Daddy Yankee,Afro,Dancehall,156,51,40,24,38,37,68,-45,57,11,119537,1984,Arabic,Neutral,Peaceful,80s
S045590,Song_45590,Chris Stapleton,Latin,Reggaeton,88,55,43,74,43,25,69,-57,57,66,151039,2022,Portuguese,Neutral,Peaceful,2020s
S045591,Song_45591,Disclosure,Latin,Reggaeton,150,46,72,26,23,35,46,-47,69,71,378895,1972,Korean,Neutral,Peaceful,70s
S045592,Song_45592,Muse,Pop,K-Pop,136,46,61,18,67,10,63,-28,25,65,265720,2003,Japanese,Neutral,Peaceful,2000s
S045593,Song_45593,Louis Armstrong,Afro,Reggae,120,61,51,9,58,37,94,-47,25,36,301590,1958,Korean,Neutral,Peaceful,50s-Early
S045594,Song_45594,Johnny Cash,Metal,Death Metal,126,81,22,9,0,30,45,-59,20,30,165033,1964,Korean,Angry,Aggressive,60s
S045595,Song_45595,Doja Cat,Country,Folk,154,59,54,13,13,43,42,-27,41,25,219408,2000,Korean,Neutral,Peaceful,2000s
S045596,Song_45596,Ella Fitzgerald,Latin,Salsa,152,55,50,75,31,42,85,-30,44,22,229832,1968,English,Neutral,Peaceful,60s
S045597,Song_45597,Kanye West,Jazz,Fusion,151,62,63,56,46,14,75,-58,85,27,359139,1980,Italian,Neutral,Peaceful,80s
S045598,Song_45598,Kanye West,Metal,Metalcore,141,81,50,30,16,30,80,-7,95,91,321566,2021,Japanese,Energetic,Powerful,2020s
S045599,Song_45599,Martin Garrix,Hip-Hop,Drill,132,56,63,100,57,37,83,-27,48,50,379289,2018,Hindi,Neutral,Peaceful,2010s
S045600,Song_45600,J Balvin,Afro,Afrohouse,137,60,67,92,16,10,90,-39,29,17,299508,1981,French,Neutral,Peaceful,80s
S045601,Song_45601,The Killers,Electronic,Drum & Bass,134,76,75,82,37,59,67,-54,96,36,284104,1995,Spanish,Euphoric,Ecstatic,90s
S045602,Song_45602,Miles Davis,R&B,Alternative R&B,133,81,69,52,55,10,25,-9,23,94,164204,2002,Portuguese,Energetic,Powerful,2000s
S045603,Song_45603,Maluma,Jazz,Avant-Garde Jazz,144,62,51,64,45,36,52,-15,21,38,272166,1959,English,Neutral,Peaceful,50s-Early
S045604,Song_45604,Mozart,R&B,Neo Soul,156,85,74,53,36,41,53,-43,91,35,241743,1997,Italian,Energetic,Powerful,90s
S045605,Song_45605,Doja Cat,Jazz,Fusion,109,82,43,44,21,7,25,-46,95,92,305950,2008,Spanish,Energetic,Powerful,2000s
S045606,Song_45606,Olivia Rodrigo,Hip-Hop,Trap,90,70,45,52,20,15,69,-24,14,51,267828,1953,Spanish,Neutral,Peaceful,50s-Early
S045607,Song_45607,Ghost,Rock,Alternative Rock,82,64,65,25,36,6,48,-50,97,44,204099,1968,Japanese,Neutral,Peaceful,60s
S045608,Song_45608,System Of A Down,Classical,Baroque,115,24,39,53,91,78,68,-41,35,38,384751,1974,Italian,Relaxed,Calm,70s
S045609,Song_45609,Aphex Twin,Rock,Indie Rock,151,55,42,9,33,25,55,-49,27,13,380719,1952,Spanish,Neutral,Peaceful,50s-Early
S045610,Song_45610,Calvin Harris,Jazz,Smooth Jazz,136,54,61,71,42,40,45,-54,21,45,200876,1984,German,Neutral,Peaceful,80s
S045611,Song_45611,Ariana Grande,Electronic,Trance,123,72,84,95,33,62,71,-60,60,24,176184,2021,Spanish,Happy,Joyful,2020s
S045612,Song_45612,Beyoncé,R&B,Contemporary R&B,84,40,78,71,59,40,76,-17,70,24,124120,1952,Portuguese,Romantic,Passionate,50s-Early
S045613,Song_45613,Louis Armstrong,Classical,Film Score,116,49,29,67,72,60,93,-30,59,46,251286,1982,Italian,Romantic,Passionate,80s
S045614,Song_45614,Hans Zimmer,Hip-Hop,Trap,137,83,71,30,28,7,25,-45,48,35,411773,1985,Korean,Energetic,Powerful,80s
S045615,Song_45615,John Williams,Rock,Classic Rock,76,83,54,0,32,38,50,-49,9,25,403425,1963,Portuguese,Angry,Aggressive,60s
S045616,Song_45616,Disclosure,R&B,Contemporary R&B,131,58,69,71,31,25,81,-36,94,75,378132,2006,Japanese,Neutral,Peaceful,2000s
S045617,Song_45617,Camila Cabello,R&B,Contemporary R&B,83,78,49,47,69,46,96,-18,1,87,368212,2003,English,Neutral,Peaceful,2000s
S045618,Song_45618,Rosalía,Classical,Romantic,84,39,23,89,88,84,80,-10,56,67,193449,2002,French,Romantic,Passionate,2000s
S045619,Song_45619,Megadeth,Electronic,Techno,138,82,69,33,14,57,100,-32,77,12,189657,1990,Hindi,Energetic,Powerful,90s
S045620,Song_45620,Herbie Hancock,Metal,Progressive Metal,194,90,57,49,22,39,51,-60,71,16,372192,1991,English,Energetic,Powerful,90s
S045621,Song_45621,Flume,Country,Country Pop,119,74,61,76,27,47,67,-16,78,36,283446,1964,French,Happy,Joyful,60s
S045622,Song_45622,J. Cole,Rock,Punk Rock,139,44,73,70,33,19,62,-30,38,17,189173,1982,Portuguese,Romantic,Passionate,80s
S045623,Song_45623,Bad Bunny,Metal,Black Metal,164,98,38,78,18,26,73,-33,33,5,335712,2005,Arabic,Euphoric,Ecstatic,2000s
S045624,Song_45624,Anuel AA,Electronic,Drum & Bass,138,77,69,38,39,38,79,-48,6,72,96427,2020,Japanese,Neutral,Peaceful,2020s
S045625,Song_45625,Deadmau5,Latin,Reggaeton,150,80,40,94,13,6,56,-51,23,49,177958,1982,French,Euphoric,Ecstatic,80s
S045626,Song_45626,Anuel AA,R&B,Funk,119,76,78,25,47,18,73,-54,17,31,217185,1972,Italian,Neutral,Peaceful,70s
S045627,Song_45627,Pantera,Jazz,Avant-Garde Jazz,107,53,74,71,13,18,64,-51,48,68,135083,1984,Arabic,Neutral,Peaceful,80s
S045628,Song_45628,Eminem,Country,Folk,86,70,59,47,15,9,24,-37,97,74,327798,2005,Japanese,Neutral,Peaceful,2000s
S045629,Song_45629,Mr Eazi,Pop,J-Pop,140,55,71,12,11,27,32,-21,15,51,106599,1999,English,Neutral,Peaceful,90s
S045630,Song_45630,Shawn Mendes,Hip-Hop,Conscious Hip-Hop,139,41,44,41,65,37,62,-44,7,59,345653,2002,Hindi,Neutral,Peaceful,2000s
S045631,Song_45631,Yiruma,R&B,Neo Soul,125,59,47,14,61,20,29,-54,33,28,293471,1991,Spanish,Neutral,Peaceful,90s
S045632,Song_45632,Deadmau5,Pop,Latin Pop,122,54,61,42,54,42,39,-9,19,52,395330,1997,Japanese,Neutral,Peaceful,90s
S045633,Song_45633,Travis Scott,Pop,Indie Pop,142,46,63,22,27,10,33,-49,2,60,375820,1966,French,Neutral,Peaceful,60s
S045634,Song_45634,Linkin Park,Hip-Hop,Drill,145,68,79,18,42,29,50,-39,75,70,369418,1967,Hindi,Neutral,Peaceful,60s
S045635,Song_45635,Linkin Park,Latin,Bossa Nova,118,60,42,66,60,21,50,-13,29,71,138583,2005,Japanese,Neutral,Peaceful,2000s
S045636,Song_45636,Linkin Park,Hip-Hop,Boom Bap,94,73,43,35,17,49,97,-41,36,16,401239,1986,Hindi,Neutral,Peaceful,80s
S045637,Song_45637,System Of A Down,Jazz,Bebop,159,77,42,36,17,11,80,-29,26,61,360817,1980,Portuguese,Neutral,Peaceful,80s
S045638,Song_45638,Pantera,Afro,Reggae,145,65,56,30,34,44,43,-33,30,34,253361,1952,Arabic,Neutral,Peaceful,50s-Early
S045639,Song_45639,Taylor Swift,Hip-Hop,Drill,80,41,68,13,58,40,79,-49,55,67,341996,1954,Portuguese,Sad,Melancholic,50s-Early
S045640,Song_45640,Slipknot,Rock,Punk Rock,133,46,81,74,20,23,60,-20,78,64,159618,1975,Japanese,Romantic,Passionate,70s
S045641,Song_45641,Tyler The Creator,Hip-Hop,Cloud Rap,124,89,50,7,17,14,76,-22,5,86,346703,1957,Korean,Angry,Aggressive,50s-Early
S045642,Song_45642,Coldplay,Latin,Bachata,107,60,75,4,57,21,54,-42,64,12,324923,1967,Italian,Neutral,Peaceful,60s
S045643,Song_45643,Billie Holiday,Electronic,Ambient,126,94,67,98,36,39,22,-11,96,36,194278,1983,English,Euphoric,Ecstatic,80s
S045644,Song_45644,Justin Bieber,Country,Country Pop,107,53,72,23,62,9,44,-59,19,26,170546,1956,Spanish,Neutral,Peaceful,50s-Early
S045645,Song_45645,Johnny Cash,Latin,Reggaeton,82,59,45,77,15,36,37,-43,88,88,133801,1967,German,Neutral,Peaceful,60s
S045646,Song_45646,Black Sabbath,Country,Bluegrass,144,53,49,25,40,42,90,-29,54,18,190430,1960,Spanish,Neutral,Peaceful,60s
S045647,Song_45647,Avicii,Pop,K-Pop,93,41,54,73,13,39,20,-60,44,5,223108,1976,Italian,Romantic,Passionate,70s
S045648,Song_45648,Tool,Jazz,Fusion,105,60,81,9,40,22,26,-8,7,47,170805,1954,Italian,Neutral,Peaceful,50s-Early
S045649,Song_45649,Skrillex,Afro,Afrohouse,131,41,80,33,56,13,45,-40,94,71,417586,1995,Korean,Sad,Melancholic,90s
S045650,Song_45650,Brent Faiyaz,Afro,Dancehall,111,44,64,45,15,7,22,-11,63,71,406079,1961,English,Neutral,Peaceful,60s
S045651,Song_45651,Lil Baby,Rock,Progressive Rock,159,57,56,32,15,28,81,-56,3,33,408231,1992,English,Neutral,Peaceful,90s
S045652,Song_45652,H.E.R.,Hip-Hop,Conscious Hip-Hop,114,81,52,72,69,34,92,-36,54,39,175480,1989,Portuguese,Happy,Joyful,80s
S045653,Song_45653,Duke Ellington,Pop,Latin Pop,111,44,51,99,59,23,84,-12,91,75,340374,1953,Portuguese,Romantic,Passionate,50s-Early
S045654,Song_45654,SZA,R&B,Alternative R&B,139,49,58,16,11,5,34,-21,51,93,286490,2023,Portuguese,Neutral,Peaceful,2020s
S045655,Song_45655,Chris Stapleton,R&B,Neo Soul,120,42,60,54,16,40,80,-54,78,52,367168,2007,Spanish,Neutral,Peaceful,2000s
S045656,Song_45656,Daniel Caesar,Pop,Electropop,105,70,70,35,28,32,76,-48,72,26,352472,2012,Japanese,Neutral,Peaceful,2010s
S045657,Song_45657,Lucky Daye,Afro,Afrohouse,157,61,69,44,10,17,60,-24,10,17,294455,1960,Portuguese,Neutral,Peaceful,60s
S045658,Song_45658,Green Day,Latin,Bossa Nova,148,48,70,50,29,18,68,-27,48,98,100942,1983,English,Neutral,Peaceful,80s
S045659,Song_45659,BLACKPINK,Electronic,Dubstep,132,73,75,36,13,67,60,-6,53,28,159551,2007,Portuguese,Neutral,Peaceful,2000s
S045660,Song_45660,The Weeknd,Afro,Afrohouse,124,79,54,91,34,13,45,-50,83,57,108275,2012,Italian,Euphoric,Ecstatic,2010s
S045661,Song_45661,Daniel Caesar,Classical,Baroque,54,54,28,55,70,70,48,-59,72,90,295306,2010,French,Neutral,Peaceful,2010s
S045662,Song_45662,Avenged Sevenfold,Pop,Indie Pop,158,73,67,69,26,16,57,-14,51,29,164270,1950,French,Happy,Joyful,50s-Early
S045663,Song_45663,Brent Faiyaz,Electronic,Synthwave,134,82,89,40,28,62,52,-22,33,36,243546,2001,German,Energetic,Powerful,2000s
S045664,Song_45664,Nas,Rock,Indie Rock,134,85,81,100,44,26,47,-36,77,97,380470,2023,Japanese,Euphoric,Ecstatic,2020s
S045665,Song_45665,Camila Cabello,R&B,Funk,104,81,84,11,54,16,94,-9,34,100,387726,1991,Portuguese,Angry,Aggressive,90s
S045666,Song_45666,Herbie Hancock,Rock,Hard Rock,145,66,58,23,42,6,48,-25,20,38,123826,1986,English,Neutral,Peaceful,80s
S045667,Song_45667,Nas,Electronic,Synthwave,116,90,60,100,22,62,37,-22,18,5,357938,2000,French,Euphoric,Ecstatic,2000s
S045668,Song_45668,Khalid,R&B,Neo Soul,96,42,47,7,57,40,62,-6,79,24,128588,1985,Spanish,Sad,Melancholic,80s
S045669,Song_45669,BLACKPINK,Afro,Dancehall,123,42,51,90,50,6,79,-57,40,88,132967,1961,French,Romantic,Passionate,60s
S045670,Song_45670,Herbie Hancock,Hip-Hop,Mumble Rap,151,72,59,56,25,21,41,-55,5,17,228202,1950,Portuguese,Neutral,Peaceful,50s-Early
S045671,Song_45671,Ennio Morricone,Afro,Reggae,102,83,67,65,15,32,73,-48,52,80,205284,2013,Spanish,Energetic,Powerful,2010s
S045672,Song_45672,Ella Fitzgerald,Afro,Highlife,105,80,59,22,50,11,39,-59,5,67,287811,1965,English,Angry,Aggressive,60s
S045673,Song_45673,Dolly Parton,Latin,Salsa,98,79,68,36,20,28,67,-20,55,32,110202,1973,Japanese,Neutral,Peaceful,70s
S045674,Song_45674,NCT,Pop,Indie Pop,154,53,63,1,66,25,50,-39,43,5,316155,1996,Korean,Neutral,Peaceful,90s
S045675,Song_45675,Taylor Swift,Latin,Bossa Nova,127,71,57,97,68,15,94,-23,67,57,390798,1952,Italian,Happy,Joyful,50s-Early
S045676,Song_45676,Camila Cabello,R&B,Funk,113,48,72,74,23,9,54,-52,92,67,226762,2009,Japanese,Romantic,Passionate,2000s
S045677,Song_45677,Travis Scott,R&B,Alternative R&B,117,75,56,62,59,12,66,-34,73,46,211593,1976,Portuguese,Neutral,Peaceful,70s
S045678,Song_45678,TWICE,Country,Americana,101,56,83,81,44,5,38,-14,42,1,218622,1961,German,Neutral,Peaceful,60s
S045679,Song_45679,Beethoven,Classical,Contemporary,66,48,29,93,84,83,80,-24,64,6,281991,1969,German,Romantic,Passionate,60s
S045680,Song_45680,Hans Zimmer,Hip-Hop,Conscious Hip-Hop,116,73,83,95,26,12,99,-37,45,1,96038,1965,English,Happy,Joyful,60s
S045681,Song_45681,Nina Simone,Pop,Electropop,121,69,60,72,21,37,93,-8,81,30,272379,2004,Portuguese,Happy,Joyful,2000s
S045682,Song_45682,Snoop Dogg,Latin,Bachata,147,81,52,28,48,28,65,-44,25,27,249560,1981,French,Energetic,Powerful,80s
S045683,Song_45683,SZA,Hip-Hop,Conscious Hip-Hop,124,50,45,48,63,46,64,-17,33,29,197248,2005,Spanish,Neutral,Peaceful,2000s
S045684,Song_45684,Eminem,Afro,Reggae,116,89,66,5,35,36,52,-35,99,33,385630,1954,Italian,Angry,Aggressive,50s-Early
S045685,Song_45685,Zac Brown Band,Afro,Highlife,99,77,64,87,63,23,96,-11,25,10,277509,1954,Portuguese,Euphoric,Ecstatic,50s-Early
S045686,Song_45686,Shawn Mendes,Pop,Dance-pop,147,78,49,58,26,28,58,-27,65,28,292067,2013,Portuguese,Neutral,Peaceful,2010s
S045687,Song_45687,Nirvana,Electronic,Ambient,111,73,88,42,39,75,24,-8,5,28,299221,2008,Spanish,Neutral,Peaceful,2000s
S045688,Song_45688,Beethoven,Afro,Reggae,88,49,52,54,52,22,76,-53,34,5,128373,2019,Japanese,Neutral,Peaceful,2010s
S045689,Song_45689,Snoop Dogg,Pop,Synthpop,80,44,53,45,69,17,22,-24,27,99,294405,1958,Portuguese,Neutral,Peaceful,50s-Early
S045690,Song_45690,Chopin,Rock,Hard Rock,145,82,65,41,41,35,91,-33,70,39,254884,1971,Japanese,Energetic,Powerful,70s
